"Sample_ID","Centroid.X","Centroid.Y","Mass","Width","Depth","Orientation..0","Orientation..1","Orientation..2","Orientation..3","Orientation..4","Orientation..5","Orientation..6","Orientation..7","Orientation..8","Orientation..9","Leaf.weight","Leaf.Area","Leaf.Hue","Class"
257,0.0105107619399577,0.0170492217291171,3.26855256434583e-05,0.0127865579023069,0.0330577407886525,1.77481444171791e-05,1.277079951917e-05,8.66092729075226e-06,6.08216512723248e-06,4.94973754290549e-06,3.86225724554757e-06,3.77744660814002e-06,3.74859372957361e-06,3.85901057596001e-06,3.9662989208335e-06,0,0.730764754858825,0.004511034239911,"C"
258,0.0129233219222131,0.0172931995528362,2.72182549354027e-05,0.0114103481419673,0.0307425038937336,2.00308535245088e-05,1.26436009999703e-05,7.30513474373139e-06,5.07345486258227e-06,4.11072094056819e-06,3.287343997535e-06,3.53274532626143e-06,3.86713492633823e-06,4.41952114334988e-06,5.17854587870739e-06,0,0.687944454469202,0.00435968815524297,"C"
259,0.00872102621190824,0.0132308298483784,2.2209484693334e-05,0.0142566643065309,0.0270292517760559,0,1.3433263361693e-05,7.91126721900324e-06,5.26451930108459e-06,4.35522319156268e-06,3.20800542424947e-06,3.24861328218704e-06,0,3.75715719835266e-06,4.13400609514264e-06,0,0.682044482004864,0.00430712247107581,"C"
260,0.0127212829971783,0.0190882010892678,2.30292279507044e-05,0.0153743934357528,0.0493605208205718,1.73307520609261e-05,1.26719410527125e-05,8.66225853990828e-06,5.96616846911455e-06,4.76513775256428e-06,3.54594277588649e-06,3.59824142312998e-06,0,4.29931572883327e-06,4.78944307067555e-06,0,0.693279476344895,0.00438993929697669,"C"
261,0.00987202216200072,0.0162928835286112,2.67319665623863e-05,0.0144603634061772,0.030994611111336,1.70329631636537e-05,1.34182587255343e-05,8.96320337925181e-06,5.72995840745674e-06,4.75128909333798e-06,3.48628873912206e-06,3.59363877314915e-06,0,4.00447679577111e-06,4.62208143899032e-06,0,0.746673785965498,0.0044081356889558,"C"
262,0.00962743995130375,0.0194129375177913,2.53217302806388e-05,0.0166344651947854,0.0497839921218894,1.66142755435842e-05,1.28749767299725e-05,8.70710822185391e-06,5.69566514298232e-06,4.61865366171869e-06,3.50796170880042e-06,3.69183644317747e-06,3.8821328239295e-06,4.55194226073621e-06,5.34630932352827e-06,0,0.992167917965035,0.00396893988004409,"C"
263,0.0106332788220508,0.0203240682544051,3.26577377364288e-05,0.0177620058241077,0.0476746554484144,1.12068825649446e-05,1.07458356151576e-05,9.58798772294977e-06,7.14483228247817e-06,5.21954714393873e-06,3.91664658544619e-06,4.11681156350068e-06,4.67031200611446e-06,5.64641364815392e-06,7.20783358105361e-06,0,0.626828389835611,0.00443234264412846,"C"
264,0.0110062828450847,0.0207424846645019,2.94282685854409e-05,0.013330861707839,0.0478760934182778,1.29588699496294e-05,1.11539593844907e-05,9.2695526886335e-06,7.14864513067145e-06,5.28068838948739e-06,3.89894541078933e-06,4.18190723662894e-06,4.40718143694506e-06,4.92952760653223e-06,6.2272349525498e-06,0,0.676383483873706,0.00449074312255675,"C"
265,0.0105290116478994,0.0169977307373914,2.35485801122487e-05,0.0123712357103927,0.0331876785772044,1.77427222323502e-05,1.27799986363224e-05,8.6782917454457e-06,6.06628815920233e-06,4.9493246840768e-06,3.88122068588125e-06,3.78875184023591e-06,3.75487393550181e-06,3.87278545829314e-06,3.95477360851394e-06,0,0.729262760129275,0.00454666808611001,"C"
266,0.0128876630905175,0.0172474953927494,2.27771414767746e-05,0.0112289810994722,0.0304172347224034,2.0038135623425e-05,1.26409274559653e-05,7.3218413197259e-06,5.06673769181602e-06,4.1159858458433e-06,3.28320234893179e-06,3.55133439401766e-06,3.87020743521848e-06,4.42598829242263e-06,5.16850777517205e-06,0,0.688428188299925,0.00437532340113275,"C"
267,0.00871972018027785,0.0131757750575762,1.9370893719758e-05,0.0145028597163825,0.027100927542205,2.07278128579996e-05,1.3435305078162e-05,7.91114717524487e-06,5.27217764826192e-06,4.34082599905162e-06,3.20466691562918e-06,3.24506372441286e-06,3.43882504876217e-06,3.74838761277322e-06,4.13829029570891e-06,0,0.680444840639483,0.00431749786353198,"C"
268,0.0127191085934532,0.0190777597832014,2.63452945709916e-05,0.0152812117955572,0.0487782655490216,1.73348350770455e-05,1.26575473336898e-05,8.64441738366975e-06,5.96840831336066e-06,4.75606569561682e-06,3.55020544082482e-06,3.61280673247857e-06,3.85625748907106e-06,4.28766453729487e-06,4.79683979470819e-06,0,0.691228195417242,0.00435838194924347,"C"
269,0.00988921592947523,0.0162763566709054,2.20759107251547e-05,0.0141560118250077,0.0313478657617147,1.70335510862966e-05,1.34234839635721e-05,8.95951064428666e-06,5.73756097041071e-06,4.73644479340282e-06,3.47398606010335e-06,3.5735492278831e-06,3.89797359821074e-06,4.00497176786507e-06,4.62723484528848e-06,0,0.744334286643102,0.00443183350853829,"C"
270,0.00961277488336893,0.0193084966692209,3.03872246720246e-05,0.0163725174317726,0.0497960028403159,1.66112258207878e-05,1.28692268562499e-05,8.71003463581295e-06,5.70193298329189e-06,4.62126732278412e-06,3.50353141331294e-06,3.69098759208748e-06,3.87347536255492e-06,4.5463838456931e-06,5.35092572852308e-06,0,0.995707620757989,0.00394599872308593,"C"
271,0.0106218996741223,0.0201653854113131,2.90959441826145e-05,0.0175690554967721,0.0476627806128533,1.1218760922623e-05,1.07561832759772e-05,9.59770584873566e-06,7.1326274168922e-06,5.22854695232792e-06,3.89654509138012e-06,4.11137117759268e-06,4.66885077902331e-06,5.64620905968841e-06,7.20649274506967e-06,0,0.627153461733642,0.00444416020186625,"C"
272,0.0110927865996675,0.0207639508226822,2.94383987364183e-05,0.0131162341523282,0.0481849319961591,1.29554548853253e-05,1.11479133611489e-05,9.27763389828605e-06,7.14806276560988e-06,5.30549090272518e-06,3.90552107163902e-06,4.19662683833131e-06,4.41110967442229e-06,4.91049879514727e-06,6.22763815508079e-06,0,0.673660049460349,0,"C"
273,0.0105661571326211,0.0169190353846838,2.35048859904169e-05,0.0124808369052911,0.0331295036559962,1.77389572488268e-05,1.27757916861376e-05,8.6856178881945e-06,6.06338751852706e-06,4.94717237173783e-06,3.87518890384189e-06,3.77321159216919e-06,3.74931850765871e-06,3.8792684464729e-06,3.96735625069597e-06,0,0.729388561541979,0,"C"
274,0.012918056113831,0.0170802469273155,2.24880753424583e-05,0.0119401897521268,0.0302998066814065,2.00346406688881e-05,1.26388646901567e-05,7.32329691976587e-06,5.06979588992416e-06,4.11120840992725e-06,3.28050178118713e-06,3.54342665037474e-06,3.8761088225041e-06,4.41983639715514e-06,5.1595940398249e-06,0,0.691903791407808,0.00436591649434801,"C"
275,0.0086845406899785,0.0133773971640055,1.93475580606625e-05,0.0142360159186666,0.0272428576744299,2.07153902046923e-05,1.34407792958468e-05,7.90706200556269e-06,5.27382679107436e-06,4.33524417269684e-06,3.20066149724018e-06,3.23918380328542e-06,3.438689999534e-06,3.74648073712308e-06,4.1313508911562e-06,0,0.684046387920442,0.00429095910906596,"C"
276,0.0126944537729413,0.0190667905069015,2.66798341562966e-05,0.0152181464180682,0.0491509682816734,1.734201304078e-05,1.26677784242395e-05,8.65344567466364e-06,5.96895358156635e-06,4.77075875986798e-06,3.55440891752117e-06,3.61763272776215e-06,3.86660306579768e-06,4.28738179534084e-06,4.79885747463761e-06,0,0.689853636237739,0.00436106905999945,"C"
277,0.00993412118723491,0.0163823536422694,2.20865464771005e-05,0.0144983162754846,0.0310635382019264,1.7036652841949e-05,1.34134678819531e-05,8.94597591894002e-06,5.73817188754675e-06,4.73932118912921e-06,3.47863692210288e-06,3.56236397007581e-06,3.89227026923247e-06,4.00347552801106e-06,4.63336819212803e-06,0,0.74773773351803,0.00442084089178588,"C"
278,0.00972901864545011,0.0194822475048997,3.01968950847236e-05,0.016598990701118,0.0499612783018279,1.66132662173312e-05,1.2887235226219e-05,8.72837743324313e-06,5.69520184910237e-06,4.61155663026336e-06,3.50529934942792e-06,3.6911319502645e-06,3.8666090401977e-06,4.54271111802101e-06,5.34793991791276e-06,0,0.996504609192991,0.00394892185112497,"C"
279,0.0106655822639726,0.0201269200010075,2.90649815072069e-05,0.0176431164934969,0.0479313577924218,1.12265599460797e-05,1.07529564052734e-05,9.59904425327774e-06,7.14087201943809e-06,5.23853684384456e-06,3.89080397084829e-06,4.11459554738485e-06,4.67455244072716e-06,5.65236498420243e-06,7.19774608451352e-06,0,0.62769842191038,0.00445664784483582,"C"
280,0.0110040181306618,0.0206740152615812,2.95113812427894e-05,0.0134477211179474,0.0481204306646804,1.29566096118019e-05,1.11434601406382e-05,9.27591285426418e-06,7.1516632447237e-06,5.29311291847842e-06,3.89132950963998e-06,4.1882226637293e-06,4.41137414582744e-06,4.91129144519528e-06,6.22507145557825e-06,0,0.674378072652596,0.0044820221984654,"C"
281,0.0105499359418926,0.0170578915561103,2.32692098733927e-05,0.0125611109098379,0.0330898372315079,1.77507728058352e-05,1.27661385840542e-05,8.67292485855179e-06,6.07161517044966e-06,4.9509173479682e-06,3.86464499092885e-06,3.77236142115362e-06,3.74716869623137e-06,3.87420924117957e-06,3.95424716661526e-06,0,0.730107080401018,0.0045437255808687,"C"
282,0.0128468009732306,0.017218130521996,2.27148461299772e-05,0.0113146012750282,0.030552358311006,2.00279182878893e-05,1.26551374274527e-05,7.30592051627241e-06,5.06423782222988e-06,4.11455497704059e-06,3.2772064132925e-06,3.56111163857576e-06,3.87600989755508e-06,4.42027343146294e-06,5.16930021681077e-06,0,0.687329282101485,0.00434444280633961,"C"
283,0.00871758745841334,0.013086131269499,1.9201614653018e-05,0.0138117756842796,0.027246797603669,2.07357080970844e-05,1.34382989472654e-05,7.90935575834844e-06,5.27240870470888e-06,4.34944031970054e-06,3.20570514130557e-06,3.25996971350163e-06,3.44335503336612e-06,3.7449731042272e-06,4.15029119805728e-06,0,0.67946235285012,0.00430786676113453,"C"
284,0.0127397827962832,0.0190025657067796,2.65635512132665e-05,0.0153159835608437,0.0490186154739096,1.73361852219783e-05,1.26554369810905e-05,8.65001949519667e-06,5.97592660948657e-06,4.75463281219084e-06,3.56191568166566e-06,3.61956627980303e-06,3.86818412823789e-06,4.29378537957626e-06,4.79182921825217e-06,0,0.689060223967432,0.00435345691855393,"C"
285,0.00982491471260894,0.0163094729091078,2.22329666557599e-05,0.0147310130356399,0.031139961379158,1.70215739426088e-05,1.3420479257185e-05,8.94859743008919e-06,5.73232204682867e-06,4.74379240230979e-06,3.48015358606855e-06,3.55751803696894e-06,3.90893127305945e-06,4.0030471774242e-06,4.62436866161792e-06,0,0.748067604457075,0.00444251568226685,"C"
286,0.00966930938022046,0.019734693693286,3.06323530540342e-05,0.016543973222528,0.0496990143263271,1.66130983089029e-05,1.28609234822807e-05,8.69488939284466e-06,5.7042996793336e-06,4.62220780449753e-06,3.50027175287884e-06,3.69844044769233e-06,3.86826742248922e-06,4.53444088113088e-06,5.34911423486382e-06,0,0.995493776835351,0.0039467183090006,"C"
287,0.0107026443849732,0.0206676518308715,2.91396107249486e-05,0.017263897378548,0.0479871812453613,1.12237845593953e-05,1.07516426624988e-05,9.58395708703514e-06,7.13856117708952e-06,5.23061513677835e-06,3.89469907124638e-06,4.10816174380054e-06,4.68690993139248e-06,5.65393368102401e-06,7.21986588373692e-06,0,0.628509776971195,0.00443156904408011,"C"
288,0.011064540192172,0.0208923309531585,2.94128189954209e-05,0.0133156653420688,0.0482622830393944,1.29658483267218e-05,1.11521340663477e-05,9.2780890642032e-06,7.14993831039484e-06,5.28619532743273e-06,3.89310453167126e-06,4.18147388421881e-06,4.40512645175046e-06,4.92274284168214e-06,6.22782377829975e-06,0,0.673711593110158,0.00449945419583506,"C"
289,0.0104963678041165,0.0172333652420249,2.32422168394437e-05,0.0129443926932112,0.0329739938375912,1.77401030137033e-05,1.27765599522972e-05,8.68001549878851e-06,6.07717504435789e-06,4.95299949584192e-06,3.88302439892654e-06,3.78206183214879e-06,3.751676658919e-06,3.86994866033427e-06,3.96015702921253e-06,0,0.731899753310841,0.0045359496401317,"C"
290,0.0128868086123763,0.0172427853425079,2.2609390814391e-05,0.0112410889505277,0.0305758015996124,2.00365865170778e-05,1.26421273377908e-05,7.312217047596e-06,5.0703324744089e-06,4.11372161770877e-06,3.28157092091009e-06,3.55810623749098e-06,3.86849965992222e-06,4.41988356712732e-06,5.17103105606987e-06,0,0.690517501702292,0.00436097870900914,"C"
291,0.0087434441059043,0.0132519486577208,1.92265988991678e-05,0.0140638897516011,0.0271233441787983,2.07229733161114e-05,1.34323578232727e-05,7.9078184618618e-06,5.27289207535165e-06,4.34062578718147e-06,3.2012988128879e-06,3.24847656568446e-06,3.43604660540805e-06,3.75394317955586e-06,4.14670016683185e-06,0,0.680499929123122,0.00430440418576163,"C"
292,0.0126222399495484,0.0191928295062106,2.64550797982513e-05,0.0155482348739024,0.0494381390097983,1.73376520066508e-05,1.26715541755769e-05,8.6489698764784e-06,5.96736807306101e-06,4.75014249482418e-06,3.54465564003288e-06,3.61378521415484e-06,3.85988374146865e-06,4.28610938707796e-06,4.78628705913467e-06,0,0.691630515612722,0.00436967661220891,"C"
293,0.0098179468949213,0.0161892068474841,2.22896851780258e-05,0.0143638757066898,0.0313083641611969,1.70346949754895e-05,1.34167584564338e-05,8.95256443169672e-06,5.74083376063087e-06,4.7436700660491e-06,3.47546382099918e-06,3.57089881731062e-06,3.90371659442629e-06,4.00103581924364e-06,4.63522428537806e-06,0,0.744508049983339,0.00443130336251161,"C"
294,0.00958041586563307,0.0193520820013967,3.05091027796048e-05,0.0163536087683507,0.0499123001566409,1.66122008984454e-05,1.28641996070497e-05,8.70414269641572e-06,5.70702678452947e-06,4.61813229111305e-06,3.5094794148126e-06,3.68478116305244e-06,3.88072620007566e-06,4.54866759483232e-06,5.35137728201231e-06,0,0.99427825597574,0.00395360373137572,"C"
295,0.0106310210546047,0.0203335439307022,2.93258868207814e-05,0.0176431960363807,0.0478003277098735,1.1207818878472e-05,1.0754792004942e-05,9.59317829557358e-06,7.13728543427779e-06,5.22284327600081e-06,3.90235206925161e-06,4.11533025964671e-06,4.67300138922654e-06,5.64581266519464e-06,7.21168838898651e-06,0,0.631614555670001,0.00444679413143107,"C"
296,0.0110708582174417,0.0208583531717396,2.93115019244192e-05,0.0133128768672802,0.0481440072588238,1.29577895558041e-05,1.11623770362276e-05,9.27087080800344e-06,7.1612750817652e-06,5.28527075429609e-06,3.89208888366933e-06,4.18979205524856e-06,4.39810854636039e-06,4.91578843165964e-06,6.22278951265298e-06,0,0.67235140298791,0.00449257961769065,"C"
297,0.0105445966136555,0.0168761200328405,2.3530859763936e-05,0.0130490054377745,0.0336663904801115,1.77454150889506e-05,1.27876084936019e-05,8.68205554798308e-06,6.07870011416543e-06,4.94931565300702e-06,3.87147324385344e-06,3.7891927648507e-06,3.75355227317372e-06,3.86482957210129e-06,3.95478340375117e-06,0,0.732028676694899,0.00455201660797616,"C"
298,0.0127509925977594,0.017338609001328,2.25176534159284e-05,0.0115983806280396,0.0303445241832253,2.00308415757088e-05,1.26327082793543e-05,7.31694182542822e-06,5.07571735397261e-06,4.11505272792525e-06,3.28181073054775e-06,3.55154217809247e-06,3.86697778572398e-06,4.41190906303776e-06,5.16902337978699e-06,0,0.688288636805595,0.00435579129448097,"C"
299,0.00857872833452177,0.0131931263546956,1.93897080085007e-05,0.0139653581820819,0.0268290811084275,2.07125293701939e-05,1.34463702922109e-05,7.91072660527198e-06,5.27027501026761e-06,4.34004126855711e-06,3.20476479853169e-06,3.23397593268948e-06,3.44362742432477e-06,3.74441123274706e-06,4.15114755188216e-06,0,0.683069722531239,0.00428118832936443,"C"
300,0.0127888835556099,0.0191108023139804,2.68369726169857e-05,0.0153059311812711,0.0491598164861888,1.73495635014083e-05,1.26678365009652e-05,8.66074993443565e-06,5.97193723861388e-06,4.76684142914426e-06,3.54366298652402e-06,3.6226580318089e-06,3.86573545787046e-06,4.2999868762578e-06,4.78156255918151e-06,0,0.695221712593011,0.00435351772683088,"C"
301,0.00987782230404708,0.0162700671768693,2.21260870015291e-05,0.0148423735524021,0.0311827332481434,1.70119220215114e-05,1.34271101464999e-05,8.96377511543894e-06,5.74090614812869e-06,4.74305470284793e-06,3.46408258897757e-06,3.56913477150262e-06,3.88765025180974e-06,3.98964041538945e-06,4.62041736017786e-06,0,0.747696194765207,0.00445749056799761,"C"
302,0.00957568764904734,0.0193549788490227,3.05063822045671e-05,0.0164903101334735,0.0496077387628794,1.66136817854808e-05,1.28433292215961e-05,8.71837760754972e-06,5.69697138302201e-06,4.6250058383261e-06,3.50742706946917e-06,3.69308849679845e-06,3.86904958260233e-06,4.54397060490712e-06,5.3433171911691e-06,0,0.992512317116573,0.00395965719423484,"C"
303,0.0107441414698297,0.0203142137177836,2.92570883395717e-05,0.0178011552684797,0.0479240594375801,1.11967561653347e-05,1.07591229586619e-05,9.59007785984676e-06,7.13924482907221e-06,5.22330122070865e-06,3.90063040000183e-06,4.12365912902066e-06,4.67945554745275e-06,5.64050114570548e-06,7.20906402957688e-06,0,0.627800055555112,0.00444480755589539,"C"
304,0.0109189336573244,0.0206637920211153,2.94740417984767e-05,0.0136418097838415,0.0481154102651992,1.2962131277338e-05,1.11643254547987e-05,9.27600448488761e-06,7.15758929377681e-06,5.28541740497544e-06,3.89862355735616e-06,4.18162234111212e-06,4.39553809549039e-06,4.9253538628964e-06,6.20988064044243e-06,0,0.671681268015773,0.00448908718490635,"C"
305,0.0103928077488352,0.0170394663258539,2.32139702235389e-05,0.0129275463509914,0.0328490589421391,1.77477658069458e-05,1.27735858126079e-05,8.67047167264946e-06,6.07863370106763e-06,4.94147883799679e-06,3.87713093119442e-06,3.7912783862128e-06,3.74803102445626e-06,3.87008419585081e-06,3.97540744940893e-06,0,0.728327121848057,0.00452186983275836,"C"
306,0.0126892994982711,0.0171279247096051,2.29897484207318e-05,0.0111985056641734,0.0302604502101801,2.00306540073363e-05,1.26326640965821e-05,7.31952221047498e-06,5.06960005464937e-06,4.1179283594842e-06,3.28330050971337e-06,3.54602884892852e-06,3.88059997350798e-06,4.42245735254616e-06,5.19631270229462e-06,0,0.692740033873917,0.00436838726930079,"C"
307,0.00870489435930087,0.0130838474925719,1.95434880227462e-05,0.0139261615746847,0.027007952289742,2.07302549287392e-05,1.3449430296533e-05,7.91692851877213e-06,5.2599099125363e-06,4.33621021928472e-06,3.19373591717121e-06,3.24558127418128e-06,3.42956903587017e-06,3.76106160769961e-06,4.13728687438607e-06,0,0,0.00429661557234963,"C"
308,0.012815523266321,0.0191898670027073,2.65974812897961e-05,0.0151826472209515,0.0491709551853579,1.73366827644536e-05,1.26697121152199e-05,8.65589434503108e-06,5.9773278841683e-06,4.74338906083926e-06,3.53746419916342e-06,3.61110534840092e-06,3.8646971627243e-06,4.29144827765554e-06,4.791742589452e-06,0,0,0.00437807365990746,"C"
